MeterNo,the_geom,MeterType,LONG,LAT,Status
4073037,POINT (-73.9148078774276 40.7642303039217),Strada,-73.91480788,40.7642303,Active
4383118,POINT (-73.81498690739214 40.78861821989137),Strada,-73.81498691,40.78861822,Active
4423123,POINT (-73.78618044879026 40.73941298388522),Strada,-73.78618045,40.73941298,Active
4183005,POINT (-73.90973419009167 40.769763680444434),Strada,-73.90973419,40.76976368,Active
4053062,POINT (-73.84269503713118 40.72061039147235),Strada,-73.84269504,40.72061039,Active
4053090,POINT (-73.84655109613452 40.72285647171361),Strada,-73.8465511,40.72285647,Active
4063077,POINT (-73.83082645054353 40.75764590348112),Strada,-73.83082645,40.7576459,Inactive
4063124,POINT (-73.82862574250422 40.755216348355475),Strada,-73.82862574,40.75521635,Active
2303005,POINT (-73.86021313945132 40.83695590710385),Strada,-73.86021314,40.83695591,Active
4093095,POINT (-73.90707046762006 40.69985750310017),Strada,-73.90707047,40.6998575,Active
4213014,POINT (-73.7715622733855 40.76358474512555),Strada,-73.77156227,40.76358475,Active
4213013,POINT (-73.77120289451258 40.76383458010779),Strada,-73.77120289,40.76383458,Active
4093057,POINT (-73.89837445894956 40.70067614775683),Strada,-73.89837446,40.70067615,Active
4433057,POINT (-73.80983691367784 40.719927666396295),Strada,-73.80983691,40.71992767,Active
4433048,POINT (-73.80068250076839 40.72287837100368),Strada,-73.8006825,40.72287837,Active
4433033,POINT (-73.78764392395851 40.72698146547236),Strada,-73.78764392,40.72698147,Active
1443036,POINT (-73.98995897889007 40.753944633914934),Strada,-73.98995898,40.75394463,Active
4053044,POINT (-73.8479065278914 40.72153205639762),Strada,-73.84790653,40.72153206,Active
4123012,POINT (-73.876328392575 40.750642330327345),Strada,-73.87632839,40.75064233,Active
4123018,POINT (-73.87559444019611 40.75060981240808),Strada,-73.87559444,40.75060981,Active
4123039,POINT (-73.88765503404767 40.749450075948225),Strada,-73.88765503,40.74945008,Active
4123051,POINT (-73.88849188154225 40.74936198029835),Strada,-73.88849188,40.74936198,Active
4123055,POINT (-73.88988005308784 40.7494037845859),Strada,-73.88988005,40.74940378,Active
4123068,POINT (-73.8921549134752 40.74886812552586),Strada,-73.89215491,40.74886813,Active
4213060,POINT (-73.77007889596318 40.76270743317425),Strada,-73.7700789,40.76270743,Active
4213074,POINT (-73.771438271496 40.76536707376691),Strada,-73.77143827,40.76536707,Active
4513020,POINT (-73.82580109654398 40.74314444536629),Strada,-73.8258011,40.74314445,Active
4473114,POINT (-73.71818262723464 40.743842297263406),Strada,-73.71818263,40.7438423,Active
4473122,POINT (-73.70194583214985 40.75187574277823),Strada,-73.70194583,40.75187574,Active
4473127,POINT (-73.70803422677326 40.73749568560406),Strada,-73.70803423,40.73749569,Active
4473130,POINT (-73.71075984350708 40.736909147356414),Strada,-73.71075984,40.73690915,Active
4473135,POINT (-73.7158357840919 40.735618137611425),Strada,-73.71583578,40.73561814,Active
4473136,POINT (-73.70804572901889 40.73729098052895),Strada,-73.70804573,40.73729098,Active
4473107,POINT (-73.71283384656694 40.74670619299421),Strada,-73.71283385,40.74670619,Active
4473104,POINT (-73.71474669803537 40.74543436623778),Strada,-73.7147467,40.74543437,Active
4373108,POINT (-73.84573816913037 40.78460641972438),Strada,-73.84573817,40.78460642,Active
4253106,POINT (-73.76377686928882 40.69189548632777),Strada,-73.76377687,40.69189549,Active
4093061,POINT (-73.89941940518263 40.70055648250231),Strada,-73.89941941,40.70055648,Active
4333104,POINT (-73.74513229858741 40.76595467117275),Strada,-73.7451323,40.76595467,Active
4473103,POINT (-73.71669546539295 40.74398379046411),Strada,-73.71669547,40.74398379,Active
4333129,POINT (-73.73376242268394 40.77218673141568),Strada,-73.73376242,40.77218673,Active
1039005,POINT (-73.98007228925641 40.775828936666414),Strada,-73.98007229,40.77582894,Retired
4433070,POINT (-73.78041129474732 40.72968699221177),Strada,-73.78041129,40.72968699,Active
1183066,POINT (-73.96464574713188 40.77321689113328),Strada,-73.96464575,40.77321689,Active
1343002,POINT (-73.9520818909794 40.790465761283365),Strada,-73.95208189,40.79046576,Active
1183046,POINT (-73.96241179105513 40.77550109648426),Strada,-73.96241179,40.7755011,Active
3483059,POINT (-73.97819638786339 40.605256118790265),Strada,-73.97819639,40.60525612,Active
1263012,POINT (-73.96467845790423 40.756098475546764),Strada,-73.96467846,40.75609848,Active
1393028,POINT (-73.99070652982135 40.77107166408802),Strada,-73.99070653,40.77107166,Active
1443092,POINT (-73.9939215144121 40.754924109926364),Strada,-73.99392151,40.75492411,Active
4193067,POINT (-73.85912281227647 40.750681232058575),Strada,-73.85912281,40.75068123,Active
1183063,POINT (-73.96429996215767 40.773807858431184),Strada,-73.96429996,40.77380786,Active
1273001,POINT (-73.95223688069316 40.786666699607416),Strada,-73.95223688,40.7866667,Active
1413035,POINT (-74.00530855526458 40.73723535981463),Strada,-74.00530856,40.73723536,Active
1443150,POINT (-73.98402592743882 40.74983934893553),Strada,-73.98402593,40.74983935,Active
3403027,POINT (-73.95225936360208 40.68059411228059),Strada,-73.95225936,40.68059411,Active
1433189,POINT (-73.9759390356263 40.7564142575593),Strada,-73.97593904,40.75641426,Active
4163109,POINT (-73.74424871683584 40.67729838192645),Strada,-73.74424872,40.67729838,Active
4163126,POINT (-73.73661697446975 40.674701121636936),Strada,-73.73661697,40.67470112,Active
4163119,POINT (-73.7399986111519 40.676072040286485),Strada,-73.73999861,40.67607204,Active
4293118,POINT (-73.83000402663605 40.68888048673448),Strada,-73.83000403,40.68888049,Active
4293114,POINT (-73.83515516214918 40.6874161178395),Strada,-73.83515516,40.68741612,Active
4293121,POINT (-73.82804198487986 40.68930764591654),Strada,-73.82804198,40.68930765,Active
4293123,POINT (-73.82724619292586 40.68966428449567),Strada,-73.82724619,40.68966428,Active
4293138,POINT (-73.81670773551397 40.69265669820259),Strada,-73.81670774,40.6926567,Active
4293133,POINT (-73.82454249752408 40.69030079790226),Strada,-73.8245425,40.6903008,Active
2163009,POINT (-73.84535038220751 40.84575845486137),Strada,-73.84535038,40.84575845,Active
3403126,POINT (-73.92010879483567 40.678851061437236),Strada,-73.92010879,40.67885106,Active
3403121,POINT (-73.95674292097522 40.690699662000675),Strada,-73.95674292,40.69069966,Active
4013129,POINT (-73.92483779238773 40.739580160582506),Strada,-73.92483779,40.73958016,Active
4273016,POINT (-73.85798789596551 40.7578973258193),Strada,-73.8579879,40.75789733,Retired
4273021,POINT (-73.85754151744872 40.75815386736934),Strada,-73.85754152,40.75815387,Active
4273023,POINT (-73.86051187750411 40.757939777065886),Strada,-73.86051188,40.75793978,Active
4273026,POINT (-73.86339935227407 40.75783355825177),Strada,-73.86339935,40.75783356,Active
1253002,POINT (-73.9446338967985 40.80871595123391),Strada,-73.9446339,40.80871595,Active
1253010,POINT (-73.94272115235061 40.811782094544014),Strada,-73.94272115,40.81178209,Active
1253013,POINT (-73.9490207784986 40.80315124252628),Strada,-73.94902078,40.80315124,Active
2263003,POINT (-73.90869623320631 40.87374886448698),Strada,-73.90869623,40.87374886,Active
2263004,POINT (-73.90822048654127 40.87360267551998),Strada,-73.90822049,40.87360268,Active
3193062,POINT (-73.92483440017052 40.69100367238287),Strada,-73.9248344,40.69100367,Active
3193066,POINT (-73.91940703262547 40.68789769570129),Strada,-73.91940703,40.6878977,Active
3193085,POINT (-73.91712917116206 40.686755994814504),Strada,-73.91712917,40.68675599,Active
3193087,POINT (-73.91866233578037 40.68762638362554),Strada,-73.91866234,40.68762638,Active
3193090,POINT (-73.92085077682763 40.688893645716234),Strada,-73.92085078,40.68889365,Active
3193093,POINT (-73.92301725903948 40.690102086430855),Strada,-73.92301726,40.69010209,Active
3193120,POINT (-73.92348637358664 40.69036644066601),Strada,-73.92348637,40.69036644,Active
3193119,POINT (-73.92516327504475 40.69131756435999),Strada,-73.92516328,40.69131756,Active
3123180,POINT (-74.0091533429514 40.63923675890962),Strada,-74.00915334,40.63923676,Active
3123170,POINT (-73.9988073690311 40.64592633962266),Strada,-73.99880737,40.64592634,Active
1243129,POINT (-73.99376383709317 40.72137579210579),Strada,-73.99376384,40.72137579,Active
2033029,POINT (-73.89677564046133 40.82156108253491),Strada,-73.89677564,40.82156108,Retired
3103070,POINT (-73.9784552860216 40.63047681595001),Strada,-73.97845529,40.63047682,Active
4193070,POINT (-73.86127397149434 40.75008608816032),Strada,-73.86127397,40.75008609,Active
4533003,POINT (-73.81431643132015 40.763294354303184),Strada,-73.81431643,40.76329435,Active
4393009,POINT (-73.86889400903951 40.762055233203895),Strada,-73.86889401,40.76205523,Active
4233172,POINT (-73.9331176612917 40.75842879352194),Strada,-73.93311766,40.75842879,Active
1503046,POINT (-73.95337278747068 40.80729139265794),Strada,-73.95337279,40.80729139,Active
1503042,POINT (-73.95411449854583 40.80599881778786),Strada,-73.9541145,40.80599882,Active
1503040,POINT (-73.95493915533453 40.804868914795385),Strada,-73.95493916,40.80486891,Active
1503058,POINT (-73.94941618857031 40.80720081740875),Strada,-73.94941619,40.80720082,Active
1103001,POINT (-73.9469100040626 40.81062811710609),Strada,-73.94691,40.81062812,Active
1103002,POINT (-73.94506271373203 40.81315825780654),Strada,-73.94506271,40.81315826,Active
2013182,POINT (-73.90445475240267 40.85860062222915),Strada,-73.90445475,40.85860062,Active
3193051,POINT (-73.9434395192064 40.708327077440934),Strada,-73.94343952,40.70832708,Active
3283066,POINT (-73.95649963666196 40.712694569465384),Strada,-73.95649964,40.71269457,Active
3383130,POINT (-73.8851873413231 40.66068413177402),Strada,-73.88518734,40.66068413,Active
3383131,POINT (-73.88491336120417 40.659648223524705),Strada,-73.88491336,40.65964822,Active
3383132,POINT (-73.88515083382579 40.659968181431566),Strada,-73.88515083,40.65996818,Active
3253025,POINT (-73.99560027276674 40.57291136224931),Strada,-73.99560027,40.57291136,Active
3233038,POINT (-73.94379083484621 40.711360393404725),Strada,-73.94379083,40.71136039,Active
3163121,POINT (-73.93024414676583 40.64940970315962),Strada,-73.93024415,40.6494097,Active
1283010,POINT (-73.95445614662133 40.803944713410196),Strada,-73.95445615,40.80394471,Active
1283011,POINT (-73.95366196702406 40.8036096734238),Strada,-73.95366197,40.80360967,Active
1283013,POINT (-73.950977894861 40.80266607505038),Strada,-73.95097789,40.80266608,Active
1283014,POINT (-73.95131160653251 40.80280659975833),Strada,-73.95131161,40.8028066,Active
1283015,POINT (-73.95184351331632 40.803029928089515),Strada,-73.95184351,40.80302993,Inactive
1283026,POINT (-73.94719675984842 40.80088436064983),Strada,-73.94719676,40.80088436,Active
1263075,POINT (-73.936384038895 40.79873536161291),Strada,-73.93638404,40.79873536,Active
1453110,POINT (-73.9930520210613 40.739847823837124),Strada,-73.99305202,40.73984782,Planned
2263008,POINT (-73.90070494260878 40.88430992745668),Strada,-73.90070494,40.88430993,Active
3283079,POINT (-73.95747335501785 40.70995336487757),Strada,-73.95747336,40.70995336,Active
3083065,POINT (-73.96133542067767 40.5773816819103),Strada,-73.96133542,40.57738168,Active
3083066,POINT (-73.96225116855032 40.57717677408178),Strada,-73.96225117,40.57717677,Active
3073102,POINT (-74.00151467719762 40.59474478477501),Strada,-74.00151468,40.59474478,Active
1273015,POINT (-73.95798391856036 40.781848881434264),Strada,-73.95798392,40.78184888,Active
1264940,POINT (-73.9521212383391 40.77758469916225),Strada,-73.95212124,40.7775847,Active
3123192,POINT (-74.00888653067445 40.64692489923176),Strada,-74.00888653,40.6469249,Active
4093116,POINT (-73.90607895545024 40.69997462220845),Strada,-73.90607896,40.69997462,Active
1263093,POINT (-73.95917905181545 40.767858382287145),Strada,-73.95917905,40.76785838,Active
1264972,POINT (-73.95978410822401 40.76702657101263),Strada,-73.95978411,40.76702657,Active
3193072,POINT (-73.91193393650691 40.68366013236173),Strada,-73.91193394,40.68366013,Active
3043225,POINT (-73.95982834096789 40.6527337612797),Strada,-73.95982834,40.65273376,Active
4953004,POINT (-73.92552619327752 40.76144828024699),Strada,-73.92552619,40.76144828,Active
1193076,POINT (-73.96726065721147 40.76363832529645),Strada,-73.96726066,40.76363833,Active
1193079,POINT (-73.96739280302091 40.76316684072554),Strada,-73.9673928,40.76316684,Active
1193077,POINT (-73.9669515360694 40.7637706994091),Strada,-73.96695154,40.7637707,Active
4513045,POINT (-73.8287094339274 40.747178339075944),Strada,-73.82870943,40.74717834,Active
4513046,POINT (-73.82898060309229 40.74713729254454),Strada,-73.8289806,40.74713729,Active
4513047,POINT (-73.8293086881533 40.74711755561143),Strada,-73.82930869,40.74711756,Active
1263099,POINT (-73.96276377363381 40.76152713094819),Strada,-73.96276377,40.76152713,Active
1074876,POINT (-73.96273704602682 40.76560444715521),Strada,-73.96273705,40.76560445,Active
4061134,POINT (-73.83107840295763 40.761264949204254),Strada,-73.8310784,40.76126495,Active
4512449,POINT (-73.8220686199835 40.72701631604036),Strada,-73.82206862,40.72701632,Active
2162912,POINT (-73.81735740301063 40.81945568838189),Strada,-73.8173574,40.81945569,Active
3179761,POINT (-73.98338966446937 40.664856019520435),Strada,-73.98338966,40.66485602,Active
5053295,POINT (-74.11520711472185 40.573312901023364),Strada,-74.11520711,40.5733129,Active
4413107,POINT (-73.87974432839205 40.7415188256254),Strada,-73.87974433,40.74151883,Active
2162822,POINT (-73.84550108161217 40.84304101378413),Strada,-73.84550108,40.84304101,Active
2162789,POINT (-73.84453500149634 40.841520890737065),Strada,-73.844535,40.84152089,Active
2162832,POINT (-73.83402381782446 40.836778960125855),Strada,-73.83402382,40.83677896,Active
4413035,POINT (-73.87338855484369 40.73283175441196),Strada,-73.87338855,40.73283175,Active
4463008,POINT (-73.83825573141205 40.69606081799223),Strada,-73.83825573,40.69606082,Active
4303003,POINT (-73.74321728253425 40.73047282987215),Strada,-73.74321728,40.73047283,Active
4303016,POINT (-73.73654427774659 40.71812252325769),Strada,-73.73654428,40.71812252,Active
3333111,POINT (-73.92889308725879 40.619038815575664),Strada,-73.92889309,40.61903882,Active
3029357,POINT (-73.98029961551059 40.676767463505186),Strada,-73.98029962,40.67676746,Active
3543039,POINT (-73.97941995437924 40.598535834202686),Strada,-73.97941995,40.59853583,Active
3602988,POINT (-73.9834098741223 40.63295951036749),Strada,-73.98340987,40.63295951,Active
3373008,POINT (-73.92411070790273 40.664066997193046),Strada,-73.92411071,40.664067,Active
2131173,POINT (-73.88579833388678 40.85475404956438),Strada,-73.88579833,40.85475405,Active
2073073,POINT (-73.87782863735757 40.872713319153256),Strada,-73.87782864,40.87271332,Active
2073066,POINT (-73.87830137477121 40.87279803869104),Strada,-73.87830137,40.87279804,Active
2143015,POINT (-73.92454398491596 40.82806139465856),Strada,-73.92454398,40.82806139,Active
2103009,POINT (-73.90441990324902 40.852839167996706),Strada,-73.9044199,40.85283917,Active
2053007,POINT (-73.89647354011547 40.845858149190335),Strada,-73.89647354,40.84585815,Active
1403056,POINT (-73.98956497872474 40.76216339386992),Strada,-73.98956498,40.76216339,Active
1023052,POINT (-73.98757895840924 40.7215077982648),Strada,-73.98757896,40.7215078,Active
1023103,POINT (-73.99362243472515 40.71696523763275),Strada,-73.99362243,40.71696524,Active
1023107,POINT (-73.99235003089265 40.71730642461523),Strada,-73.99235003,40.71730642,Active
5053005,POINT (-74.08794621399774 40.58464083240275),Strada,-74.08794621,40.58464083,Active
1443963,POINT (-73.9784745860535 40.751645602134666),Strada,-73.97847459,40.7516456,Inactive
1083027,POINT (-73.98192987919629 40.776749171078635),Strada,-73.98192988,40.77674917,Active
2083070,POINT (-73.84940076673811 40.90528729702781),Strada,-73.84940077,40.9052873,Active
2303010,POINT (-73.8599288290913 40.83562012455807),Strada,-73.85992883,40.83562012,Active
3073025,POINT (-73.99314096021487 40.60272324090251),Strada,-73.99314096,40.60272324,Active
3093009,POINT (-74.0268847190554 40.62179170671581),Strada,-74.02688472,40.62179171,Active
4483105,POINT (-73.77119574498076 40.65837267609399),Strada,-73.77119575,40.65837268,Active
4483127,POINT (-73.80663884772679 40.674922482950976),Strada,-73.80663885,40.67492248,Active
4343121,POINT (-73.91192148079797 40.753293602173834),Strada,-73.91192148,40.7532936,Active
4343148,POINT (-73.91967357172334 40.753563121579006),Strada,-73.91967357,40.75356312,Active
4073034,POINT (-73.91355875222945 40.76576621937549),Strada,-73.91355875,40.76576622,Active
